enlight_hard, 1, 6, 19.791512703068314, 2766263, 2766263
enlight_hard, 2, 6, 20.30263735605085, 2182471, 2182471
binkar10_1, 3, 7, 6677.534012955134, 842323, 842323
n5-3, 2, 3, 5466.0280594794785, 414677, 414677
enlight_hard, 3, 4, 18.136485966746672, 3874799, 3874799
supportcase26, 2, 10, 1377.3385110145787, 733965, 733965
enlight_hard, 2, 9, 21.56846567206112, 1326107, 1326107
supportcase26, 2, 9, 1374.8214840462515, 742085, 742085
supportcase26, 1, 9, 1375.3737436539946, 465849, 465849
enlight_hard, 2, 4, 18.698073790808017, 2441697, 2441697
supportcase26, 2, 7, 1371.3806546903106, 695127, 695127
supportcase26, 2, 2, 1350.8466992116867, 606931, 606931
supportcase26, 3, 2, 1351.1216140398722, 630649, 630649
n5-3, 2, 4, 5513.724499163904, 311937, 311937
n5-3, 1, 1, 5103.132317523239, 641757, 641757
fastxgemm-n2r6s0t2, 3, 0, 27.000000000000004, 419765, 419765
fastxgemm-n2r6s0t2, 1, 8, 27.0, 414285, 414285
fastxgemm-n2r6s0t2, 3, 3, 26.999999999999968, 332255, 332255
fastxgemm-n2r6s0t2, 1, 10, 27.0, 403915, 403915
fastxgemm-n2r6s0t2, 2, 0, 27.000000000000004, 419245, 419245
fastxgemm-n2r6s0t2, 1, 6, 27.0, 438753, 438753
enlight_hard, 1, 4, 19.111607142857142, 3739517, 3739517
fastxgemm-n2r6s0t2, 1, 7, 26.999999999999993, 432739, 432739
n5-3, 3, 2, 5307.977165762014, 595131, 595131
enlight_hard, 2, 1, 16.214285714285715, 5479891, 5479891
n5-3, 2, 1, 5033.716546727016, 702159, 702159
fastxgemm-n2r6s0t2, 3, 9, 27.0, 432827, 432827
fastxgemm-n2r6s0t2, 1, 1, 27.0, 347851, 347851
fastxgemm-n2r6s0t2, 1, 9, 27.0, 437077, 437077
fastxgemm-n2r6s0t2, 3, 7, 27.0, 354791, 354791
n5-3, 3, 3, 5575.04728069917, 360339, 360339
fastxgemm-n2r6s0t2, 3, 10, 26.999999999999996, 375745, 375745
fastxgemm-n2r6s0t2, 3, 5, 27.000000000000004, 409521, 409521
fastxgemm-n2r6s0t2, 2, 9, 26.999999999999996, 523631, 523631
fastxgemm-n2r6s0t2, 3, 1, 27.000000000000007, 399863, 399863
fastxgemm-n2r6s0t2, 1, 3, 27.0, 453173, 453173
fastxgemm-n2r6s0t2, 3, 2, 27.000000000000007, 399863, 399863
fastxgemm-n2r6s0t2, 2, 1, 27.0, 527379, 527379
fastxgemm-n2r6s0t2, 2, 3, 27.000000000000018, 525497, 525497
fastxgemm-n2r6s0t2, 2, 5, 27.000000000000018, 567801, 567801
fastxgemm-n2r6s0t2, 2, 6, 27.000000000000018, 567801, 567801
fastxgemm-n2r6s0t2, 1, 2, 27.000000000000004, 440235, 440235
fastxgemm-n2r6s0t2, 3, 6, 27.0, 412017, 412017
fastxgemm-n2r6s0t2, 2, 8, 27.000000000000018, 577803, 577803
fastxgemm-n2r6s0t2, 1, 4, 27.000000000000004, 381949, 381949
fastxgemm-n2r6s0t2, 2, 4, 27.000000000000018, 570535, 570535
fastxgemm-n2r6s0t2, 2, 7, 27.000000000000018, 577803, 577803
fastxgemm-n2r6s0t2, 1, 0, 27.000000000000004, 421977, 421977
fastxgemm-n2r6s0t2, 1, 5, 27.0, 433291, 433291
binkar10_1, 1, 6, 6670.845917199146, 3021101, 3021101
fastxgemm-n2r6s0t2, 3, 4, 26.999999999999996, 439733, 439733
fastxgemm-n2r6s0t2, 2, 10, 27.000000000000014, 487897, 487897
binkar10_1, 2, 6, 6670.845917199146, 2882055, 2882055
fastxgemm-n2r6s0t2, 3, 8, 27.0, 442855, 442855
binkar10_1, 1, 5, 6667.4262905303685, 4348235, 4348235
binkar10_1, 3, 6, 6670.845917199146, 2919171, 2919171
binkar10_1, 2, 5, 6667.4262905303685, 4680069, 4680069
fastxgemm-n2r6s0t2, 2, 2, 27.000000000000025, 567331, 567331
n5-3, 3, 1, 4773.750295218889, 1680983, 1680983
binkar10_1, 3, 5, 6667.4262905303685, 4585391, 4585391
glass-sc, 2, 5, 14.156261554750056, 141283, 141283
glass-sc, 1, 9, 14.187177886234489, 141283, 141283
glass-sc, 1, 8, 14.1853983687452, 141283, 141283
glass-sc, 3, 9, 14.186261754809657, 141283, 141283
glass-sc, 1, 3, 14.158057529940423, 141283, 141283
glass-sc, 1, 6, 14.181939131339309, 141283, 141283
glass-sc, 1, 7, 14.18379799552415, 141283, 141283
glass-sc, 3, 8, 14.187080092662097, 141283, 141283
glass-sc, 2, 2, 14.136571016868718, 141283, 141283
glass-sc, 2, 10, 14.17349588063309, 141283, 141283
binkar10_1, 2, 4, 6664.758836075353, 8796149, 8796149
glass-sc, 2, 4, 14.152232047134312, 141283, 141283
glass-sc, 2, 6, 14.164077696850297, 141283, 141283
glass-sc, 1, 1, 14.10628887428355, 141283, 141283
glass-sc, 3, 4, 14.168337823672275, 141283, 141283
glass-sc, 2, 9, 14.172367132507567, 141283, 141283
glass-sc, 2, 7, 14.16765191582535, 141283, 141283
glass-sc, 2, 3, 14.148712412285677, 141283, 141283
glass-sc, 1, 10, 14.189243447754908, 141283, 141283
glass-sc, 3, 10, 14.188056423965188, 141283, 141283
glass-sc, 3, 7, 14.185917371313064, 141283, 141283
glass-sc, 3, 1, 14.106288874283546, 141283, 141283
mad, 2, 0, -1.1102230246251565e-16, 72569135, 72569135
mad, 3, 1, 2.4424906541753444e-15, 73089883, 73089883
binkar10_1, 1, 4, 6664.758836075353, 8769059, 8769059
mad, 3, 0, -1.1102230246251565e-16, 75355595, 75355595
glass4, 1, 1, 800002400.0, 11218961, 11218961
glass4, 3, 1, 800002400.0, 11506065, 11506065
mad, 2, 2, 2.220446049250313e-16, 72918121, 72918121
glass-sc, 2, 0, 14.080295856534113, 141283, 141283
binkar10_1, 2, 1, 6645.434977850928, 14100957, 14100957
mad, 3, 6, 4.773959005888173e-15, 66833987, 66833987
binkar10_1, 1, 3, 6653.71419738613, 14215927, 14215927
glass-sc, 3, 0, 14.080295856534113, 141283, 141283
binkar10_1, 3, 2, 6646.644274157432, 14523635, 14523635
binkar10_1, 2, 3, 6653.71419738613, 14245375, 14245375
binkar10_1, 2, 2, 6646.644274157433, 14419279, 14419279
glass-sc, 1, 4, 14.168337823672275, 141283, 141283
glass-sc, 1, 0, 14.080295856534113, 141283, 141283
mad, 2, 1, 3.885780586188048e-16, 75331333, 75331333
mad, 2, 3, -1.1102230246251565e-16, 67765487, 67765487
mad, 3, 3, 0.0, 77072889, 77072889
mad, 2, 7, -4.107825191113079e-15, 68954235, 68954235
glass-sc, 1, 5, 14.177915851588628, 141283, 141283
mad, 1, 7, 0.0, 68109839, 68109839
binkar10_1, 3, 3, 6653.71419738613, 14476139, 14476139
binkar10_1, 2, 0, 6637.188026943565, 17522995, 17522995
mad, 2, 6, -3.3306690738754696e-16, 73850111, 73850111
mad, 1, 6, 0.0, 74384043, 74384043
glass4, 2, 1, 800002400.0, 11747311, 11747311
mad, 1, 1, -4.163336342344337e-17, 67847025, 67847025
binkar10_1, 3, 0, 6637.188026943565, 17689985, 17689985
binkar10_1, 3, 1, 6645.434977850928, 14006887, 14006887
binkar10_1, 1, 0, 6637.188026943565, 18012643, 18012643
binkar10_1, 3, 4, 6664.758836075353, 8863191, 8863191
mad, 3, 2, -3.3306690738754696e-16, 69575185, 69575185
supportcase26, 1, 5, 1366.32273098175, 4788301, 4788301
binkar10_1, 1, 1, 6645.434977850928, 15221363, 15221363
mad, 3, 5, 1.1102230246251565e-16, 77849645, 77849645
mad, 3, 10, -1.1102230246251565e-16, 69842405, 69842405
supportcase26, 1, 6, 1369.3096028907207, 3745287, 3745287
binkar10_1, 1, 2, 6646.644274157432, 14848925, 14848925
mad, 3, 4, 0.0, 79654535, 79654535
mad, 1, 3, 0.0, 68092219, 68092219
mad, 1, 8, 0.0, 74016797, 74016797
mad, 1, 9, 0.0, 74229683, 74229683
glass-sc, 2, 1, 14.12329016617734, 141283, 141283
glass-sc, 3, 2, 14.139165798867904, 141283, 141283
glass-sc, 1, 2, 14.1391657988679, 141283, 141283
glass-sc, 2, 8, 14.169669281600193, 141283, 141283
ran14x18-disj-8, 2, 1, 3444.4517726516315, 7540171, 7540171
glass-sc, 3, 3, 14.158057529940422, 141283, 141283
mad, 1, 5, 0.0, 66938657, 66938657
glass-sc, 3, 5, 14.17791585158863, 141283, 141283
ran14x18-disj-8, 3, 8, 3445.0978636627688, 7543289, 7543289
ran14x18-disj-8, 2, 0, 3444.4210654491035, 7657595, 7657595
mad, 2, 4, 1.1102230246251565e-16, 69452357, 69452357
ran14x18-disj-8, 3, 10, 3445.0978636627688, 7543289, 7543289
mad, 2, 8, -1.1102230246251565e-16, 73285621, 73285621
mad, 1, 0, -1.1102230246251565e-16, 79775877, 79775877
ran14x18-disj-8, 3, 9, 3445.0978636627688, 7543289, 7543289
mad, 3, 8, 4.440892098500626e-16, 80012919, 80012919
ran14x18-disj-8, 1, 6, 3445.521111662278, 7366621, 7366621
mad, 2, 9, -1.1102230246251565e-16, 71568461, 71568461
mad, 3, 7, 0.0, 79776039, 79776039
mad, 1, 4, 0.0, 75182031, 75182031
glass4, 3, 0, 800002400.0, 23062879, 23062879
ran14x18-disj-8, 1, 8, 3445.816086437754, 7363833, 7363833
ran14x18-disj-8, 1, 1, 3444.4517726516315, 7537753, 7537753
mad, 3, 9, -1.1102230246251565e-16, 69694603, 69694603
glass4, 2, 0, 800002400.0, 23518033, 23518033
mad, 1, 2, 0.0, 79785661, 79785661
mad, 2, 10, -1.1102230246251565e-16, 72014707, 72014707
mad, 1, 10, 0.0, 70461871, 70461871
ran14x18-disj-8, 2, 2, 3445.0264065815945, 8623037, 8623037
mad, 2, 5, -1.1102230246251565e-16, 78330231, 78330231
ran14x18-disj-8, 1, 5, 3445.4925914103073, 7541255, 7541255
ran14x18-disj-8, 1, 9, 3445.977373798646, 8447863, 8447863
ran14x18-disj-8, 1, 2, 3445.022365757808, 8628957, 8628957
glass4, 1, 0, 800002400.0, 23457715, 23457715
ran14x18-disj-8, 1, 10, 3446.19053527445, 8794427, 8794427
ran14x18-disj-8, 3, 3, 3444.4517726516315, 7541403, 7541403
ran14x18-disj-8, 3, 2, 3444.4517726516315, 7541403, 7541403
ran14x18-disj-8, 3, 0, 3444.4210654491035, 7677951, 7677951
ran14x18-disj-8, 3, 4, 3445.0978636627688, 7543289, 7543289
ran14x18-disj-8, 3, 5, 3445.0978636627688, 7543289, 7543289
ran14x18-disj-8, 3, 6, 3445.0978636627688, 7543289, 7543289
ran14x18-disj-8, 3, 1, 3444.4517726516315, 7541403, 7541403
ran14x18-disj-8, 3, 7, 3445.0978636627688, 7543289, 7543289
ran14x18-disj-8, 2, 4, 3445.237990848434, 7544555, 7544555
ran14x18-disj-8, 2, 7, 3445.56134074696, 7545767, 7545767
ran14x18-disj-8, 2, 5, 3445.481873284832, 8445455, 8445455
glass-sc, 3, 6, 14.181935938351588, 141283, 141283
ran14x18-disj-8, 2, 3, 3445.1792628929124, 8627071, 8627071
ran14x18-disj-8, 1, 0, 3444.4210654491035, 7669687, 7669687
ran14x18-disj-8, 2, 9, 3445.5756649325053, 8539443, 8539443
ran14x18-disj-8, 2, 6, 3445.5897017693283, 8766789, 8766789
ran14x18-disj-8, 2, 10, 3445.589993852452, 8529919, 8529919
supportcase26, 1, 7, 1371.16173296814, 10297787, 10297787
ran14x18-disj-8, 2, 8, 3445.575664950832, 8645259, 8645259
ran14x18-disj-8, 1, 4, 3445.368444969373, 7539559, 7539559
supportcase26, 2, 6, 1369.173560335061, 12303431, 12303431
supportcase26, 3, 7, 1371.826568042685, 10638025, 10638025
ran14x18-disj-8, 1, 3, 3445.3485116492675, 8625361, 8625361
ran14x18-disj-8, 1, 7, 3445.818963818329, 8629923, 8629923
glass4, 2, 2, 800002400.0, 75845975, 75845975
glass4, 1, 2, 800002400.0, 67729041, 67729041
supportcase26, 3, 8, 1373.0882497966459, 23408293, 23408293
glass4, 3, 2, 800002400.0, 139192667, 139192667
mik-250-20-75-4, 1, 0, -61651.227097533185, 221127149, 221127149
mik-250-20-75-4, 3, 0, -61651.227097533185, 221127149, 221127149
supportcase26, 3, 9, 1375.0163511321612, 33594827, 33594827
